468.054,-42.0215,175.495
464.914,-42.05,176.552
461.767,-42.0756,177.543
458.147,-42.1038,178.661
455.077,-42.1256,179.606
451.402,-42.1494,180.737
448.165,-42.1664,181.733
444.965,-42.1777,182.718
441.285,-42.1887,183.831
438.142,-42.1973,184.71
434.885,-42.2054,185.584
431.065,-42.211,186.584
427.819,-42.2151,187.432
424.633,-42.2178,188.263
420.92,-42.22,189.231
417.6,-42.2223,190.097
414.168,-42.2256,190.992
410.217,-42.2287,192.023
406.875,-42.233,192.895
403.515,-42.2379,193.772
399.429,-42.2458,194.838
395.889,-42.2529,195.762
392.375,-42.2588,196.678
388.146,-42.2651,197.782
384.435,-42.2679,198.751
380.108,-42.2683,199.88
376.279,-42.2701,200.88
372.393,-42.2718,201.895
367.908,-42.2732,203.067
363.935,-42.2758,204.121
359.943,-42.2751,205.229
356.011,-42.2715,206.363
351.335,-42.2672,207.753
347.237,-42.2626,208.997
343.198,-42.2561,210.232
339.213,-42.2517,211.441
334.616,-42.2477,212.783
330.589,-42.2483,213.891
326.411,-42.253,214.949
322.109,-42.2622,215.936
317.829,-42.2707,216.867
312.899,-42.279,217.953
308.751,-42.281,218.955
304.673,-42.2789,220.023
300.663,-42.2731,221.104
296.006,-42.2627,222.366
291.885,-42.252,223.482
287.643,-42.2384,224.632
283.35,-42.2219,225.796
278.241,-42.1976,227.18
273.736,-42.1698,228.401
268.343,-42.1283,229.862
263.728,-42.0825,231.113
259.077,-42.0289,232.373
253.511,-41.957,233.88
248.741,-41.8874,235.173
243.198,-41.8001,236.674
238.337,-41.7234,238.002
233.427,-41.639,239.412
227.815,-41.5171,241.211
223.115,-41.3968,242.835
218.489,-41.2733,244.469
213.064,-41.1245,246.391
209.104,-41.0049,247.792
204.251,-40.836,249.497
199.297,-40.6502,251.197
194.244,-40.4595,252.836
188.317,-40.2388,254.561
183.249,-40.053,255.786
178.201,-39.8655,256.794
173.197,-39.6694,257.688
168.254,-39.458,258.549
163.366,-39.2331,259.433
157.797,-38.9542,260.575
153.111,-38.7083,261.648
148.493,-38.4603,262.744
143.204,-38.1717,264.006
138.724,-37.9213,265.076
134.311,-37.6666,266.13
129.957,-37.4049,267.17
125.664,-37.1389,268.196
120.736,-36.8225,269.409
116.581,-36.5499,270.471
111.816,-36.2313,271.711
107.749,-35.9527,272.824
103.621,-35.6641,274.024
99.5325,-35.3698,275.243
95.5042,-35.077,276.45
91.5292,-34.7824,277.641
86.9956,-34.4367,279
83.1716,-34.1393,280.146
78.7805,-33.7924,281.461
75.0876,-33.494,282.568
71.452,-33.195,283.657
67.8601,-32.8965,284.734
63.7692,-32.5529,285.96
60.3103,-32.2582,286.996
56.9076,-31.9634,288.016
53.5542,-31.6645,289.022
50.2604,-31.3678,290.01
47.0155,-31.0749,290.983
43.8179,-30.787,291.929
40.1438,-30.4587,292.983
37.0342,-30.184,293.814
33.4337,-29.872,294.619
30.3701,-29.6128,295.12
27.344,-29.3563,295.529
24.3558,-29.0975,295.913
20.9568,-28.7953,296.413
18.1094,-28.5346,296.953
